Symbol,Date,Open,High,Low,Adj Close,Volume
TSLA,12/03/2015,193.75,194.449997,189.75,191.070007,4149300
TSLA,11/03/2015,191.149994,196.179993,191.009995,193.740005,4974900
TSLA,10/03/2015,188.46000700000002,193.5,187.600006,190.320007,5579700
TSLA,09/03/2015,194.389999,194.490005,188.25,190.880005,6736700
TSLA,06/03/2015,199.21000700000002,200.75,192.149994,193.880005,6712400
TSLA,05/03/2015,202.850006,206.190002,200.149994,200.630005,4877000
TSLA,04/03/2015,199.25,202.520004,197.21000700000002,202.440002,4222000
TSLA,03/03/2015,196.809998,200.240005,195.320007,199.559998,4432300
TSLA,02/03/2015,202.699997,203.33999599999999,195.830002,197.330002,7922100
TSLA,27/02/2015,206.899994,208.550003,202.800003,203.33999599999999,3882100
TSLA,26/02/2015,204.0,211.08999599999999,202.220001,207.190002,6472900
TSLA,25/02/2015,204.940002,207.139999,202.580002,203.759995,3909500
TSLA,24/02/2015,207.28999299999998,207.28999299999998,201.699997,204.110001,6603600
TSLA,23/02/2015,215.66000400000001,218.19999700000002,206.330002,207.33999599999999,8499800
TSLA,20/02/2015,210.77999900000003,217.600006,209.809998,217.11000099999998,5982100
TSLA,19/02/2015,205.0,212.440002,203.75,211.710007,5154100
TSLA,18/02/2015,204.169998,206.169998,202.600006,204.46000700000002,2713600
TSLA,17/02/2015,205.699997,205.699997,201.5,204.350006,3979600
TSLA,13/02/2015,202.899994,205.990005,200.91000400000001,203.770004,6191000
TSLA,12/02/2015,193.570007,203.08999599999999,193.279999,202.880005,15649600
TSLA,11/02/2015,212.210007,214.74000499999997,207.279999,212.80000299999998,9769100
TSLA,10/02/2015,217.55000299999998,220.5,215.0,216.289993,5390500
TSLA,09/02/2015,215.38000499999998,217.92999300000002,211.99000499999997,217.479996,3472400
TSLA,06/02/2015,222.0,223.399994,216.5,217.36000099999998,3243900
TSLA,05/02/2015,219.88000499999998,225.479996,219.63999900000002,220.99000499999997,3522900
TSLA,04/02/2015,218.289993,221.479996,216.80000299999998,218.55000299999998,3305400
TSLA,03/02/2015,213.22000099999997,220.36999500000002,211.270004,218.36000099999998,4826200
TSLA,02/02/2015,203.970001,211.94999700000002,203.300003,210.940002,4149200
TSLA,30/01/2015,203.96000700000002,207.470001,203.0,203.600006,3007000
TSLA,29/01/2015,201.070007,205.979996,196.5,205.199997,3548100
TSLA,28/01/2015,206.110001,206.369995,198.419998,199.369995,3149600
TSLA,27/01/2015,204.419998,208.029999,203.300003,205.979996,2781000
TSLA,26/01/2015,201.830002,208.619995,201.050003,206.550003,3234500
TSLA,23/01/2015,200.28999299999998,203.5,198.330002,201.28999299999998,3438600
TSLA,22/01/2015,197.0,203.240005,195.199997,201.619995,4116900
TSLA,21/01/2015,189.550003,198.679993,189.509995,196.570007,4153000
TSLA,20/01/2015,193.869995,194.119995,187.03999299999998,191.929993,4503200
TSLA,16/01/2015,190.699997,194.490005,189.649994,193.070007,3603200
TSLA,15/01/2015,194.490005,195.75,190.0,191.869995,5216500
TSLA,14/01/2015,185.830002,195.199997,185.0,192.690002,11513900
TSLA,13/01/2015,203.320007,207.610001,200.91000400000001,204.25,4477300
TSLA,12/01/2015,203.050003,204.470001,199.25,202.21000700000002,5950300
TSLA,09/01/2015,208.919998,209.979996,204.96000700000002,206.66000400000001,4668300
TSLA,08/01/2015,212.809998,213.80000299999998,210.00999500000003,210.61999500000002,3442500
TSLA,07/01/2015,213.350006,214.77999900000003,209.77999900000003,210.94999700000002,2968400
TSLA,06/01/2015,210.059998,214.19999700000002,204.21000700000002,211.27999900000003,6261900
TSLA,05/01/2015,214.55000299999998,216.5,207.16000400000001,210.08999599999999,5368500
TSLA,02/01/2015,222.86999500000002,223.25,213.25999500000003,219.309998,4764400
TSLA,31/12/2014,223.08999599999999,225.67999300000002,222.25,222.41000400000001,2297500
